date,site_id,site_name,capacity_kwp,irradiance_kwh_m2,generation_kwh,availability_pct
2024-08-03,SITE_E,Pasir Panjang Terminal,4100.0,5.938,18906.7,100.0
2024-08-04,SITE_A,Tuas Rooftop,1850.0,6.344,9563.1,100.0
2024-08-04,SITE_B,Jurong Warehouse,3200.0,6.357,16154.3,100.0
2024-08-04,SITE_C,Senoko Industrial,5400.0,5.251,23056.1,100.0
2024-08-04,SITE_D,Changi Logistics Hub,2750.0,6.363,14921.7,100.0
2024-08-04,SITE_E,Pasir Panjang Terminal,4100.0,6.257,19566.3,100.0
2024-08-05,SITE_A,Tuas Rooftop,1850.0,4.707,7064.6,100.0
2024-08-05,SITE_B,Jurong Warehouse,3200.0,5.328,13120.3,100.0
2024-08-05,SITE_C,Senoko Industrial,5400.0,4.901,21444.9,100.0
2024-08-05,SITE_D,Changi Logistics Hub,2750.0,5.222,12478.7,100.0
2024-08-05,SITE_E,Pasir Panjang Terminal,4100.0,5.732,17246.4,100.0
2024-08-06,SITE_A,Tuas Rooftop,1850.0,4.902,7404.4,100.0
2024-08-06,SITE_B,Jurong Warehouse,3200.0,5.545,13203.6,100.0
2024-08-06,SITE_C,Senoko Industrial,5400.0,5.524,23850.1,100.0
2024-08-06,SITE_D,Changi Logistics Hub,2750.0,6.217,14442.9,100.0
2024-08-06,SITE_E,Pasir Panjang Terminal,4100.0,5.644,17467.8,100.0
2024-08-07,SITE_A,Tuas Rooftop,1850.0,4.407,6840.8,100.0
2024-08-07,SITE_B,Jurong Warehouse,3200.0,6.416,16704.9,100.0
2024-08-07,SITE_C,Senoko Industrial,5400.0,6.54,28926.4,100.0
2024-08-07,SITE_D,Changi Logistics Hub,2750.0,5.94,13653.2,100.0
2024-08-07,SITE_E,Pasir Panjang Terminal,4100.0,5.12,16461.3,100.0
2024-08-08,SITE_A,Tuas Rooftop,1850.0,5.24,7839.7,100.0
2024-08-08,SITE_B,Jurong Warehouse,3200.0,5.234,13553.7,100.0
2024-08-08,SITE_C,Senoko Industrial,5400.0,6.078,26464.8,100.0
2024-08-08,SITE_D,Changi Logistics Hub,2750.0,5.594,12853.3,100.0
2024-08-08,SITE_E,Pasir Panjang Terminal,4100.0,4.929,15547.2,100.0
2024-08-09,SITE_A,Tuas Rooftop,1850.0,5.483,8244.9,100.0
2024-08-09,SITE_B,Jurong Warehouse,3200.0,5.879,15034.2,100.0
2024-08-09,SITE_C,Senoko Industrial,5400.0,4.792,21145.4,100.0
2024-08-09,SITE_D,Changi Logistics Hub,2750.0,5.095,11860.7,100.0
2024-08-09,SITE_E,Pasir Panjang Terminal,4100.0,6.456,20503.1,100.0
2024-08-10,SITE_A,Tuas Rooftop,1850.0,6.255,9518.2,100.0
2024-08-10,SITE_B,Jurong Warehouse,3200.0,4.642,11972.8,100.0
2024-08-10,SITE_C,Senoko Industrial,5400.0,6.272,27576.0,100.0
2024-08-10,SITE_D,Changi Logistics Hub,2750.0,5.441,12301.8,100.0
2024-08-10,SITE_E,Pasir Panjang Terminal,4100.0,3.73,12150.7,100.0
2024-08-11,SITE_A,Tuas Rooftop,1850.0,5.672,8567.0,100.0
2024-08-11,SITE_B,Jurong Warehouse,3200.0,4.654,12154.9,100.0
2024-08-11,SITE_C,Senoko Industrial,5400.0,6.221,27257.3,100.0
2024-08-11,SITE_D,Changi Logistics Hub,2750.0,5.244,12010.1,100.0
2024-08-11,SITE_E,Pasir Panjang Terminal,4100.0,5.389,17314.6,100.0
2024-08-12,SITE_A,Tuas Rooftop,1850.0,6.108,9564.5,100.0
2024-08-12,SITE_B,Jurong Warehouse,3200.0,6.358,16189.3,100.0
2024-08-12,SITE_C,Senoko Industrial,5400.0,4.188,18662.0,100.0
2024-08-12,SITE_D,Changi Logistics Hub,2750.0,6.385,14674.9,100.0
2024-08-12,SITE_E,Pasir Panjang Terminal,4100.0,5.545,17182.9,100.0
2024-08-13,SITE_A,Tuas Rooftop,1850.0,4.76,7106.8,100.0
2024-08-13,SITE_B,Jurong Warehouse,3200.0,4.69,11386.8,100.0
2024-08-13,SITE_C,Senoko Industrial,5400.0,5.824,24989.6,100.0
2024-08-13,SITE_D,Changi Logistics Hub,2750.0,6.451,15002.2,100.0
2024-08-13,SITE_E,Pasir Panjang Terminal,4100.0,6.121,19912.4,100.0
2024-08-14,SITE_A,Tuas Rooftop,1850.0,5.351,7873.2,100.0
2024-08-14,SITE_B,Jurong Warehouse,3200.0,6.204,15734.2,100.0
2024-08-14,SITE_C,Senoko Industrial,5400.0,5.147,22143.3,100.0
2024-08-14,SITE_D,Changi Logistics Hub,2750.0,3.649,8130.4,100.0
2024-08-14,SITE_E,Pasir Panjang Terminal,4100.0,4.353,13993.2,100.0
2024-08-15,SITE_A,Tuas Rooftop,1850.0,5.565,8423.8,100.0
2024-08-15,SITE_B,Jurong Warehouse,3200.0,5.227,12773.8,100.0
2024-08-15,SITE_C,Senoko Industrial,5400.0,5.675,25421.3,100.0
2024-08-15,SITE_D,Changi Logistics Hub,2750.0,5.24,12204.5,100.0
2024-08-15,SITE_E,Pasir Panjang Terminal,4100.0,5.554,17589.0,100.0
2024-08-16,SITE_A,Tuas Rooftop,1850.0,5.781,8667.5,100.0
2024-08-16,SITE_B,Jurong Warehouse,3200.0,5.32,13560.2,100.0
2024-08-16,SITE_C,Senoko Industrial,5400.0,5.519,23816.9,100.0
2024-08-16,SITE_D,Changi Logistics Hub,2750.0,3.185,7695.8,100.0
2024-08-16,SITE_E,Pasir Panjang Terminal,4100.0,4.067,12997.3,100.0
2024-08-17,SITE_A,Tuas Rooftop,1850.0,4.831,7382.2,100.0
2024-08-17,SITE_B,Jurong Warehouse,3200.0,6.033,15459.2,100.0
2024-08-17,SITE_C,Senoko Industrial,5400.0,5.157,22494.0,100.0
2024-08-17,SITE_D,Changi Logistics Hub,2750.0,5.76,13356.4,100.0
2024-08-17,SITE_E,Pasir Panjang Terminal,4100.0,5.362,17020.1,100.0
2024-08-18,SITE_A,Tuas Rooftop,1850.0,4.577,6957.2,100.0
2024-08-18,SITE_B,Jurong Warehouse,3200.0,6.1,15446.8,100.0
2024-08-18,SITE_C,Senoko Industrial,5400.0,6.433,28268.6,100.0
2024-08-18,SITE_D,Changi Logistics Hub,2750.0,5.107,11940.2,100.0
2024-08-18,SITE_E,Pasir Panjang Terminal,4100.0,5.444,17564.0,100.0
2024-08-19,SITE_A,Tuas Rooftop,1850.0,5.096,7630.3,100.0
2024-08-19,SITE_B,Jurong Warehouse,3200.0,6.143,15876.2,100.0
2024-08-19,SITE_C,Senoko Industrial,5400.0,6.028,26293.6,100.0
2024-08-19,SITE_D,Changi Logistics Hub,2750.0,6.316,14092.4,100.0
2024-08-19,SITE_E,Pasir Panjang Terminal,4100.0,5.486,17462.6,100.0
2024-08-20,SITE_A,Tuas Rooftop,1850.0,5.387,8058.9,100.0
2024-08-20,SITE_B,Jurong Warehouse,3200.0,5.061,12945.9,100.0
2024-08-20,SITE_C,Senoko Industrial,5400.0,5.157,22341.9,100.0
2024-08-20,SITE_D,Changi Logistics Hub,2750.0,4.081,9348.0,100.0
2024-08-20,SITE_E,Pasir Panjang Terminal,4100.0,5.049,15727.0,100.0
2024-08-21,SITE_A,Tuas Rooftop,1850.0,4.507,6803.3,100.0
2024-08-21,SITE_B,Jurong Warehouse,3200.0,5.722,14726.0,100.0
2024-08-21,SITE_C,Senoko Industrial,5400.0,5.681,24893.0,100.0
2024-08-21,SITE_D,Changi Logistics Hub,2750.0,5.603,13051.1,100.0
2024-08-21,SITE_E,Pasir Panjang Terminal,4100.0,6.097,18911.7,100.0
2024-08-22,SITE_A,Tuas Rooftop,1850.0,5.679,8596.0,100.0
2024-08-22,SITE_B,Jurong Warehouse,3200.0,5.622,14383.7,100.0
2024-08-22,SITE_C,Senoko Industrial,5400.0,5.309,23413.3,100.0
2024-08-22,SITE_D,Changi Logistics Hub,2750.0,5.538,12950.4,100.0
2024-08-22,SITE_E,Pasir Panjang Terminal,4100.0,4.58,14209.6,100.0
2024-08-23,SITE_A,Tuas Rooftop,1850.0,5.691,8739.3,100.0
2024-08-23,SITE_B,Jurong Warehouse,3200.0,5.241,13174.9,100.0
2024-08-23,SITE_C,Senoko Industrial,5400.0,5.928,25899.4,100.0
2024-08-23,SITE_D,Changi Logistics Hub,2750.0,5.621,12898.4,100.0
2024-08-23,SITE_E,Pasir Panjang Terminal,4100.0,6.136,20134.2,100.0
2024-08-24,SITE_A,Tuas Rooftop,1850.0,5.817,8539.4,100.0
2024-08-24,SITE_B,Jurong Warehouse,3200.0,5.759,14696.0,100.0
2024-08-24,SITE_C,Senoko Industrial,5400.0,6.309,27857.8,100.0
2024-08-24,SITE_D,Changi Logistics Hub,2750.0,6.385,14775.7,100.0
2024-08-24,SITE_E,Pasir Panjang Terminal,4100.0,5.523,17320.6,100.0
2024-08-25,SITE_A,Tuas Rooftop,1850.0,5.639,8606.4,100.0
2024-08-25,SITE_B,Jurong Warehouse,3200.0,4.714,11944.1,100.0
2024-08-25,SITE_C,Senoko Industrial,5400.0,5.965,26143.2,100.0
2024-08-25,SITE_D,Changi Logistics Hub,2750.0,4.649,10730.8,100.0
2024-08-25,SITE_E,Pasir Panjang Terminal,4100.0,4.929,15704.5,100.0
2024-08-26,SITE_A,Tuas Rooftop,1850.0,6.044,9451.6,100.0
2024-08-26,SITE_B,Jurong Warehouse,3200.0,5.867,14853.7,100.0
2024-08-26,SITE_C,Senoko Industrial,5400.0,4.888,21198.6,100.0
2024-08-26,SITE_D,Changi Logistics Hub,2750.0,5.244,11893.8,100.0
2024-08-26,SITE_E,Pasir Panjang Terminal,4100.0,4.55,14673.9,100.0
2024-08-27,SITE_A,Tuas Rooftop,1850.0,5.833,8830.5,100.0
2024-08-27,SITE_B,Jurong Warehouse,3200.0,4.557,11606.0,100.0
2024-08-27,SITE_C,Senoko Industrial,5400.0,5.876,25956.9,100.0
2024-08-27,SITE_D,Changi Logistics Hub,2750.0,5.828,13391.4,100.0
2024-08-27,SITE_E,Pasir Panjang Terminal,4100.0,4.487,13934.4,100.0
2024-08-28,SITE_A,Tuas Rooftop,1850.0,5.052,7433.7,100.0
2024-08-28,SITE_B,Jurong Warehouse,3200.0,6.139,15610.1,100.0
2024-08-28,SITE_C,Senoko Industrial,5400.0,4.079,18355.0,100.0
2024-08-28,SITE_D,Changi Logistics Hub,2750.0,5.299,12193.2,100.0
2024-08-28,SITE_E,Pasir Panjang Terminal,4100.0,5.336,17172.5,100.0
2024-08-29,SITE_A,Tuas Rooftop,1850.0,6.014,8780.2,100.0
2024-08-29,SITE_B,Jurong Warehouse,3200.0,5.375,13347.3,100.0
2024-08-29,SITE_C,Senoko Industrial,5400.0,5.441,24188.3,100.0
2024-08-29,SITE_D,Changi Logistics Hub,2750.0,5.578,12776.3,100.0
2024-08-29,SITE_E,Pasir Panjang Terminal,4100.0,4.894,15207.7,100.0
2024-08-30,SITE_A,Tuas Rooftop,1850.0,5.495,8585.5,100.0
2024-08-30,SITE_B,Jurong Warehouse,3200.0,6.003,14971.3,100.0
2024-08-30,SITE_C,Senoko Industrial,5400.0,3.533,15211.3,100.0
2024-08-30,SITE_D,Changi Logistics Hub,2750.0,5.974,13865.5,100.0
2024-08-30,SITE_E,Pasir Panjang Terminal,4100.0,6.186,19039.1,100.0
2024-08-31,SITE_A,Tuas Rooftop,1850.0,5.952,9233.0,100.0
2024-08-31,SITE_B,Jurong Warehouse,3200.0,5.886,14759.0,100.0
2024-08-31,SITE_C,Senoko Industrial,5400.0,5.693,24970.8,100.0
2024-08-31,SITE_D,Changi Logistics Hub,2750.0,4.276,10001.9,100.0
2024-08-31,SITE_E,Pasir Panjang Terminal,4100.0,5.884,19358.6,100.0
2024-09-01,SITE_A,Tuas Rooftop,1850.0,5.022,7679.9,100.0
2024-09-01,SITE_B,Jurong Warehouse,3200.0,4.726,11755.2,100.0
2024-09-01,SITE_C,Senoko Industrial,5400.0,5.223,23593.7,100.0
2024-09-01,SITE_D,Changi Logistics Hub,2750.0,4.273,9762.8,100.0
2024-09-01,SITE_E,Pasir Panjang Terminal,4100.0,4.86,15420.8,100.0
2024-09-02,SITE_A,Tuas Rooftop,1850.0,3.025,4672.3,100.0
2024-09-02,SITE_B,Jurong Warehouse,3200.0,4.188,10356.0,100.0
2024-09-02,SITE_C,Senoko Industrial,5400.0,4.719,20423.5,100.0
2024-09-02,SITE_D,Changi Logistics Hub,2750.0,4.385,10026.3,100.0
2024-09-02,SITE_E,Pasir Panjang Terminal,4100.0,4.825,15731.5,100.0
2024-09-03,SITE_A,Tuas Rooftop,1850.0,3.289,3081.7,63.1
2024-09-03,SITE_B,Jurong Warehouse,3200.0,3.849,9763.7,100.0
2024-09-03,SITE_C,Senoko Industrial,5400.0,5.401,23462.0,100.0
2024-09-03,SITE_D,Changi Logistics Hub,2750.0,4.533,10504.3,100.0
2024-09-03,SITE_E,Pasir Panjang Terminal,4100.0,6.033,17092.6,91.7
2024-09-04,SITE_A,Tuas Rooftop,1850.0,5.626,8543.8,100.0
2024-09-04,SITE_B,Jurong Warehouse,3200.0,5.563,14276.3,100.0
2024-09-04,SITE_C,Senoko Industrial,5400.0,4.081,17620.4,100.0
2024-09-04,SITE_D,Changi Logistics Hub,2750.0,5.838,13532.0,100.0
2024-09-04,SITE_E,Pasir Panjang Terminal,4100.0,4.134,13017.9,100.0
2024-09-05,SITE_A,Tuas Rooftop,1850.0,4.337,,100.0
2024-09-05,SITE_B,Jurong Warehouse,3200.0,5.671,14476.0,100.0
2024-09-05,SITE_C,Senoko Industrial,5400.0,3.667,15998.8,100.0
2024-09-05,SITE_D,Changi Logistics Hub,2750.0,5.297,12445.6,100.0
2024-09-05,SITE_E,Pasir Panjang Terminal,4100.0,5.573,17472.2,100.0
2024-09-06,SITE_A,Tuas Rooftop,1850.0,5.497,,100.0
2024-09-06,SITE_B,Jurong Warehouse,3200.0,4.695,11910.2,100.0
2024-09-06,SITE_C,Senoko Industrial,5400.0,3.832,9606.0,56.4
2024-09-06,SITE_D,Changi Logistics Hub,2750.0,5.233,12161.2,100.0
2024-09-06,SITE_E,Pasir Panjang Terminal,4100.0,5.739,18143.4,100.0
2024-09-07,SITE_A,Tuas Rooftop,1850.0,4.378,6749.0,100.0
2024-09-07,SITE_B,Jurong Warehouse,3200.0,4.039,9834.2,100.0
2024-09-07,SITE_C,Senoko Industrial,5400.0,6.045,26248.6,100.0
2024-09-07,SITE_D,Changi Logistics Hub,2750.0,3.96,8533.8,100.0
2024-09-07,SITE_E,Pasir Panjang Terminal,4100.0,3.525,11133.9,100.0
2024-09-08,SITE_A,Tuas Rooftop,1850.0,5.75,8989.5,100.0
2024-09-08,SITE_B,Jurong Warehouse,3200.0,5.717,14002.4,100.0
2024-09-08,SITE_C,Senoko Industrial,5400.0,4.274,19116.0,100.0
2024-09-08,SITE_D,Changi Logistics Hub,2750.0,4.555,10581.0,100.0
2024-09-08,SITE_E,Pasir Panjang Terminal,4100.0,4.748,15034.5,100.0
2024-09-09,SITE_A,Tuas Rooftop,1850.0,5.534,8582.6,100.0
2024-09-09,SITE_B,Jurong Warehouse,3200.0,5.905,14958.8,100.0
2024-09-09,SITE_C,Senoko Industrial,5400.0,3.492,15318.0,100.0
2024-09-09,SITE_D,Changi Logistics Hub,2750.0,5.117,12022.8,100.0
2024-09-09,SITE_E,Pasir Panjang Terminal,4100.0,3.861,12104.6,100.0
2024-09-10,SITE_A,Tuas Rooftop,1850.0,5.745,8685.5,100.0
2024-09-10,SITE_B,Jurong Warehouse,3200.0,4.753,12068.1,100.0
2024-09-10,SITE_C,Senoko Industrial,5400.0,5.836,26118.8,100.0
2024-09-10,SITE_D,Changi Logistics Hub,2750.0,4.192,9705.7,100.0
2024-09-10,SITE_E,Pasir Panjang Terminal,4100.0,5.031,15899.8,100.0
2024-09-11,SITE_A,Tuas Rooftop,1850.0,3.71,5332.7,100.0
2024-09-11,SITE_B,Jurong Warehouse,3200.0,5.406,13198.8,100.0
2024-09-11,SITE_C,Senoko Industrial,5400.0,5.648,24776.9,100.0
2024-09-11,SITE_D,Changi Logistics Hub,2750.0,5.766,13393.9,100.0
2024-09-11,SITE_E,Pasir Panjang Terminal,4100.0,3.059,9489.0,100.0
2024-09-12,SITE_A,Tuas Rooftop,1850.0,4.309,6832.1,100.0
2024-09-12,SITE_B,Jurong Warehouse,3200.0,4.031,10181.2,100.0
2024-09-12,SITE_C,Senoko Industrial,5400.0,5.536,24495.2,100.0
2024-09-12,SITE_D,Changi Logistics Hub,2750.0,5.101,12059.8,100.0
2024-09-12,SITE_E,Pasir Panjang Terminal,4100.0,5.344,17241.1,100.0
2024-09-13,SITE_A,Tuas Rooftop,1850.0,5.021,7671.2,100.0
2024-09-13,SITE_B,Jurong Warehouse,3200.0,4.57,11174.0,100.0
2024-09-13,SITE_C,Senoko Industrial,5400.0,4.938,21750.8,100.0
2024-09-13,SITE_D,Changi Logistics Hub,2750.0,5.429,12514.5,100.0
2024-09-13,SITE_E,Pasir Panjang Terminal,4100.0,5.016,15833.7,100.0
2024-09-14,SITE_A,Tuas Rooftop,1850.0,4.652,4612.2,65.5
2024-09-14,SITE_B,Jurong Warehouse,3200.0,3.73,9551.4,100.0
2024-09-14,SITE_C,Senoko Industrial,5400.0,4.312,18363.8,100.0
2024-09-14,SITE_D,Changi Logistics Hub,2750.0,3.952,9111.1,100.0
2024-09-14,SITE_E,Pasir Panjang Terminal,4100.0,5.283,16501.2,100.0
2024-09-15,SITE_A,Tuas Rooftop,1850.0,5.756,8701.0,100.0
2024-09-15,SITE_B,Jurong Warehouse,3200.0,5.365,6259.8,45.7
2024-09-15,SITE_C,Senoko Industrial,5400.0,4.106,17659.0,100.0
2024-09-15,SITE_D,Changi Logistics Hub,2750.0,4.504,10468.0,100.0
2024-09-15,SITE_E,Pasir Panjang Terminal,4100.0,4.314,13999.1,100.0
2024-09-16,SITE_A,Tuas Rooftop,1850.0,3.744,5554.2,100.0
2024-09-16,SITE_B,Jurong Warehouse,3200.0,4.387,11222.0,100.0
2024-09-16,SITE_C,Senoko Industrial,5400.0,5.54,24445.7,100.0
2024-09-16,SITE_D,Changi Logistics Hub,2750.0,3.708,8385.4,100.0
2024-09-16,SITE_E,Pasir Panjang Terminal,4100.0,5.587,18436.5,100.0
2024-09-17,SITE_A,Tuas Rooftop,1850.0,5.809,8550.8,100.0
2024-09-17,SITE_B,Jurong Warehouse,3200.0,4.894,12652.9,100.0
2024-09-17,SITE_C,Senoko Industrial,5400.0,4.872,21278.0,100.0
2024-09-17,SITE_D,Changi Logistics Hub,2750.0,5.183,12394.9,100.0
2024-09-17,SITE_E,Pasir Panjang Terminal,4100.0,4.968,15750.5,100.0
2024-09-18,SITE_A,Tuas Rooftop,1850.0,4.681,7001.6,100.0
2024-09-18,SITE_B,Jurong Warehouse,3200.0,5.526,13805.0,100.0
2024-09-18,SITE_C,Senoko Industrial,5400.0,5.606,24471.9,100.0
2024-09-18,SITE_D,Changi Logistics Hub,2750.0,5.106,12224.0,100.0
2024-09-18,SITE_E,Pasir Panjang Terminal,4100.0,4.487,14124.3,100.0
2024-09-19,SITE_A,Tuas Rooftop,1850.0,5.119,7713.1,100.0
2024-09-19,SITE_B,Jurong Warehouse,3200.0,5.047,12951.7,100.0
2024-09-19,SITE_C,Senoko Industrial,5400.0,3.696,16497.3,100.0
2024-09-19,SITE_D,Changi Logistics Hub,2750.0,5.437,12559.0,100.0
2024-09-19,SITE_E,Pasir Panjang Terminal,4100.0,3.64,11458.1,100.0
2024-09-20,SITE_A,Tuas Rooftop,1850.0,5.51,8395.2,100.0
2024-09-20,SITE_B,Jurong Warehouse,3200.0,4.855,11964.2,100.0
2024-09-20,SITE_C,Senoko Industrial,5400.0,5.542,23940.6,100.0
2024-09-20,SITE_D,Changi Logistics Hub,2750.0,4.207,9399.2,100.0
2024-09-20,SITE_E,Pasir Panjang Terminal,4100.0,4.3,13247.4,100.0
2024-09-21,SITE_A,Tuas Rooftop,1850.0,4.952,7531.5,100.0
2024-09-21,SITE_B,Jurong Warehouse,3200.0,4.946,12989.1,100.0
2024-09-21,SITE_C,Senoko Industrial,5400.0,5.111,22649.5,100.0
2024-09-21,SITE_D,Changi Logistics Hub,2750.0,4.308,10194.7,100.0
2024-09-21,SITE_E,Pasir Panjang Terminal,4100.0,5.097,16399.1,100.0
2024-09-22,SITE_A,Tuas Rooftop,1850.0,3.723,5806.6,100.0
2024-09-22,SITE_B,Jurong Warehouse,3200.0,3.335,8534.2,100.0
2024-09-22,SITE_C,Senoko Industrial,5400.0,4.603,20501.2,100.0
2024-09-22,SITE_D,Changi Logistics Hub,2750.0,5.583,12856.0,100.0
2024-09-22,SITE_E,Pasir Panjang Terminal,4100.0,5.004,15727.8,100.0
2024-09-23,SITE_A,Tuas Rooftop,1850.0,5.155,7926.6,100.0
2024-09-23,SITE_B,Jurong Warehouse,3200.0,3.651,9524.8,100.0
2024-09-23,SITE_C,Senoko Industrial,5400.0,5.812,25444.6,100.0
2024-09-23,SITE_D,Changi Logistics Hub,2750.0,5.096,11905.1,100.0
2024-09-23,SITE_E,Pasir Panjang Terminal,4100.0,5.821,18803.3,100.0
2024-09-24,SITE_A,Tuas Rooftop,1850.0,5.704,8555.3,100.0
2024-09-24,SITE_B,Jurong Warehouse,3200.0,5.732,14549.0,100.0
2024-09-24,SITE_C,Senoko Industrial,5400.0,4.351,19459.2,100.0
2024-09-24,SITE_D,Changi Logistics Hub,2750.0,5.463,12909.6,100.0
2024-09-24,SITE_E,Pasir Panjang Terminal,4100.0,4.502,14189.4,100.0
2024-09-25,SITE_A,Tuas Rooftop,1850.0,5.323,8091.3,100.0
2024-09-25,SITE_B,Jurong Warehouse,3200.0,4.223,10698.6,100.0
2024-09-25,SITE_C,Senoko Industrial,5400.0,5.879,25134.4,100.0
2024-09-25,SITE_D,Changi Logistics Hub,2750.0,3.73,8658.9,100.0
2024-09-25,SITE_E,Pasir Panjang Terminal,4100.0,3.957,12688.8,100.0
2024-09-26,SITE_A,Tuas Rooftop,1850.0,5.505,8382.0,100.0
2024-09-26,SITE_B,Jurong Warehouse,3200.0,4.872,11882.7,100.0
2024-09-26,SITE_C,Senoko Industrial,5400.0,5.627,25596.3,100.0
2024-09-26,SITE_D,Changi Logistics Hub,2750.0,4.193,9648.6,100.0
2024-09-26,SITE_E,Pasir Panjang Terminal,4100.0,5.168,16319.0,100.0
2024-09-27,SITE_A,Tuas Rooftop,1850.0,3.676,5519.0,100.0
2024-09-27,SITE_B,Jurong Warehouse,3200.0,4.923,12410.2,100.0
2024-09-27,SITE_C,Senoko Industrial,5400.0,5.699,24517.6,100.0
2024-09-27,SITE_D,Changi Logistics Hub,2750.0,5.422,12523.7,100.0
2024-09-27,SITE_E,Pasir Panjang Terminal,4100.0,5.143,16340.9,100.0
2024-09-28,SITE_A,Tuas Rooftop,1850.0,4.611,7143.5,100.0
2024-09-28,SITE_B,Jurong Warehouse,3200.0,5.301,13178.2,100.0
2024-09-28,SITE_C,Senoko Industrial,5400.0,4.724,20458.4,100.0
2024-09-28,SITE_D,Changi Logistics Hub,2750.0,3.354,7790.9,100.0
2024-09-28,SITE_E,Pasir Panjang Terminal,4100.0,5.417,17157.1,100.0
2024-09-29,SITE_A,Tuas Rooftop,1850.0,5.774,8833.9,100.0
2024-09-29,SITE_B,Jurong Warehouse,3200.0,5.131,13196.2,100.0
2024-09-29,SITE_C,Senoko Industrial,5400.0,5.347,23048.8,100.0
2024-09-29,SITE_D,Changi Logistics Hub,2750.0,3.993,9122.0,100.0
2024-09-29,SITE_E,Pasir Panjang Terminal,4100.0,4.052,12996.5,100.0
2024-09-30,SITE_A,Tuas Rooftop,1850.0,3.787,5780.9,100.0
2024-09-30,SITE_B,Jurong Warehouse,3200.0,5.883,14540.5,100.0
2024-09-30,SITE_C,Senoko Industrial,5400.0,3.681,16520.9,100.0
2024-09-30,SITE_D,Changi Logistics Hub,2750.0,5.709,13420.7,100.0
2024-09-30,SITE_E,Pasir Panjang Terminal,4100.0,4.64,14575.2,100.0
2024-10-01,SITE_A,Tuas Rooftop,1850.0,4.43,6810.1,100.0
2024-10-01,SITE_B,Jurong Warehouse,3200.0,4.742,12318.3,100.0
2024-10-01,SITE_C,Senoko Industrial,5400.0,5.646,24530.5,100.0
2024-10-01,SITE_D,Changi Logistics Hub,2750.0,4.672,10862.0,100.0
2024-10-01,SITE_E,Pasir Panjang Terminal,4100.0,5.421,16738.2,100.0
2024-10-02,SITE_A,Tuas Rooftop,1850.0,3.768,5762.7,100.0
2024-10-02,SITE_B,Jurong Warehouse,3200.0,4.674,11711.7,100.0
2024-10-02,SITE_C,Senoko Industrial,5400.0,4.516,19724.5,100.0
2024-10-02,SITE_D,Changi Logistics Hub,2750.0,4.426,10118.7,100.0
2024-10-02,SITE_E,Pasir Panjang Terminal,4100.0,4.415,13801.4,100.0
2024-10-03,SITE_A,Tuas Rooftop,1850.0,5.753,8811.6,100.0
2024-10-03,SITE_B,Jurong Warehouse,3200.0,5.104,12985.3,100.0
2024-10-03,SITE_C,Senoko Industrial,5400.0,5.217,23401.5,100.0
2024-10-03,SITE_D,Changi Logistics Hub,2750.0,4.933,11487.5,100.0
2024-10-03,SITE_E,Pasir Panjang Terminal,4100.0,5.068,15753.7,100.0
2024-10-04,SITE_A,Tuas Rooftop,1850.0,4.85,7343.8,100.0
2024-10-04,SITE_B,Jurong Warehouse,3200.0,4.871,12629.5,100.0
2024-10-04,SITE_C,Senoko Industrial,5400.0,3.12,13636.4,100.0
2024-10-04,SITE_D,Changi Logistics Hub,2750.0,5.389,12254.8,100.0
2024-10-04,SITE_E,Pasir Panjang Terminal,4100.0,5.236,16654.0,100.0
2024-10-05,SITE_A,Tuas Rooftop,1850.0,5.255,8005.3,100.0
2024-10-05,SITE_B,Jurong Warehouse,3200.0,4.678,11710.8,100.0
2024-10-05,SITE_C,Senoko Industrial,5400.0,4.346,19417.7,100.0
2024-10-05,SITE_D,Changi Logistics Hub,2750.0,5.384,12247.2,100.0
2024-10-05,SITE_E,Pasir Panjang Terminal,4100.0,4.617,14942.3,100.0
2024-10-06,SITE_A,Tuas Rooftop,1850.0,4.656,6877.1,100.0
2024-10-06,SITE_B,Jurong Warehouse,3200.0,4.819,12599.0,100.0
2024-10-06,SITE_C,Senoko Industrial,5400.0,5.478,23502.7,100.0
2024-10-06,SITE_D,Changi Logistics Hub,2750.0,4.95,11746.2,100.0
2024-10-06,SITE_E,Pasir Panjang Terminal,4100.0,5.189,16179.5,100.0
2024-10-07,SITE_A,Tuas Rooftop,1850.0,5.132,7933.0,100.0
2024-10-07,SITE_B,Jurong Warehouse,3200.0,4.011,10214.2,100.0
2024-10-07,SITE_C,Senoko Industrial,5400.0,5.158,22773.1,100.0
2024-10-07,SITE_D,Changi Logistics Hub,2750.0,5.527,12611.3,100.0
2024-10-07,SITE_E,Pasir Panjang Terminal,4100.0,2.889,9035.8,100.0
2024-10-08,SITE_A,Tuas Rooftop,1850.0,4.247,6417.0,100.0
2024-10-08,SITE_B,Jurong Warehouse,3200.0,4.691,12012.4,100.0
2024-10-08,SITE_C,Senoko Industrial,5400.0,4.086,18014.6,100.0
2024-10-08,SITE_D,Changi Logistics Hub,2750.0,4.34,10039.8,100.0
2024-10-08,SITE_E,Pasir Panjang Terminal,4100.0,5.167,15904.2,100.0
2024-10-09,SITE_A,Tuas Rooftop,1850.0,5.473,8453.9,100.0
2024-10-09,SITE_B,Jurong Warehouse,3200.0,3.281,8582.6,100.0
2024-10-09,SITE_C,Senoko Industrial,5400.0,5.809,25143.4,100.0
2024-10-09,SITE_D,Changi Logistics Hub,2750.0,5.507,12829.3,100.0
